# Gene IDs passing single isoform selection filter
# Total: 910
# Note: 6 gene IDs had multiple rows that were merged
ENSMUSG00000094103	ENSMUST00000177978	Fam177a2	100101807	NM_001100116	NP_001093586
ENSMUSG00000036376	ENSMUST00000041782	Abt1	30946	NM_013924	NP_038952
ENSMUSG00000036551	ENSMUST00000046557	Akap14	434756	NM_001033785	NP_001028957
ENSMUSG00000100937	ENSMUST00000189704	Nscme3l	75555	NM_023781	NP_076270
ENSMUSG00000098207	ENSMUST00000183126	Arl14	71619	NM_027843	NP_082119
ENSMUSG00000027788	ENSMUST00000053013	Otol1	229389	NM_001018031	NP_001018041
ENSMUSG00000032937	ENSMUST00000035701	Fshr	14309	NM_013523	NP_038551
ENSMUSG00000096580	ENSMUST00000103305	Igkv1-132			
ENSMUSG00000076505	ENSMUST00000103306	Igkv1-131			
ENSMUSG00000080907	ENSMUST00000117592	4930455H04Rik			
ENSMUSG00000096490	ENSMUST00000103330	Igkv10-94			
ENSMUSG00000063529	ENSMUST00000076622	Stmnd1	380842	NM_001005422	NP_001005422
ENSMUSG00000076531	ENSMUST00000103332	Igkv4-92			
ENSMUSG00000008590	ENSMUST00000008734	Htr3b	57014	NM_020274	NP_064670
ENSMUSG00000076532	ENSMUST00000103333	Igkv4-91			
ENSMUSG00000076535	ENSMUST00000103336	Igkv1-88			
ENSMUSG00000062833	ENSMUST00000080742	Sval3	387564	NM_001003952	NP_001003952
ENSMUSG00000047102	ENSMUST00000057686	Tas2r139	353148	NM_181275	NP_851792
ENSMUSG00000051917	ENSMUST00000063489	Tas2r144	387515	NM_001001453	NP_001001453
ENSMUSG00000104769	ENSMUST00000196959	Igkv8-34			
ENSMUSG00000076581	ENSMUST00000103382	Igkv8-26			
ENSMUSG00000076583	ENSMUST00000103384	Igkv8-24			
ENSMUSG00000090176	ENSMUST00000102805	Cd200r2	271375	NM_206535	NP_996258
ENSMUSG00000094797	ENSMUST00000103393	Igkv6-15			
ENSMUSG00000096844	ENSMUST00000103394	Igkv6-14			
ENSMUSG00000094117	ENSMUST00000103396	Igkv3-12			
ENSMUSG00000095338	ENSMUST00000103398	Igkv3-9			
ENSMUSG00000044957	ENSMUST00000056198	Pp2d1	110332	NM_173449	NP_775625
ENSMUSG00000094478	ENSMUST00000103402	Igkv3-3			
ENSMUSG00000095682	ENSMUST00000103404	Igkv3-1			
ENSMUSG00000076604	ENSMUST00000103405	Igkj1			
ENSMUSG00000076607	ENSMUST00000103408	Igkj4			
ENSMUSG00000061024	ENSMUST00000072079	Rrs1	59014	NM_021511	NP_067486
ENSMUSG00000050435	ENSMUST00000059509	Ube2dnl1	237009	NM_001276396	NP_001263325
ENSMUSG00000046652	ENSMUST00000057398	Tas2r143	387514	NM_001001452	NP_001001452
ENSMUSG00000047079	ENSMUST00000062695	Ube2dnl2	75097	NM_001081661	NP_001075130
ENSMUSG00000070583	ENSMUST00000094481	Fv1	14349	NM_010244	NP_034374
ENSMUSG00000072995	ENSMUST00000101269	Cpxcr1	382239	NM_001033471	NP_001028643
ENSMUSG00000082482	ENSMUST00000118616	H2ab2	624153	NM_001281530	NP_001268459
ENSMUSG00000067441	ENSMUST00000122446	H2ab1	100039319	NM_001102665	NP_001096135
ENSMUSG00000090631	ENSMUST00000057251	Or2r2	259144	NM_001011528	NP_001011528
ENSMUSG00000075572	ENSMUST00000100491	Defb43	654458	NM_001039121	NP_001034210
ENSMUSG00000045210	ENSMUST00000057438	Vcpip1	70675	NM_173443	NP_775619
ENSMUSG00000027811	ENSMUST00000029388	4930579G24Rik	75939	NM_029482	NP_083758
ENSMUSG00000048087	ENSMUST00000059524	Ahcyl	11615	NM_001304528	NP_001291457
ENSMUSG00000091260	ENSMUST00000073948	Vmn2r19	232358	NM_001104632	NP_001098102
ENSMUSG00000020052	ENSMUST00000020243	Ascl1	17172	NM_008553	NP_032579
ENSMUSG00000110573	ENSMUST00000212197	Gm5485			
ENSMUSG00000022650	ENSMUST00000023328	Retnlb	57263	NM_023881	NP_076370
ENSMUSG00000093820	ENSMUST00000163607	Vmn2r21	546912	NM_001104635	NP_001098105
ENSMUSG00000072437	ENSMUST00000088237	Nanos1	332397	NM_178421	NP_848508
ENSMUSG00000044819	ENSMUST00000058213	Oxgr1	239283	NM_001001490	NP_001001490
ENSMUSG00000046615	ENSMUST00000059466	Actrt1	73360	NM_028514	NP_082790
ENSMUSG00000060499	ENSMUST00000081908	Rpl10l	238217	NM_001162933	NP_001156405
ENSMUSG00000076618	ENSMUST00000103427	Ighj4			
ENSMUSG00000037010	ENSMUST00000039026	Apln	30878	NM_013912	NP_038940
ENSMUSG00000055547	ENSMUST00000068875	Apobec4	71281	NM_001081197	NP_001074666
ENSMUSG00000076619	ENSMUST00000103428	Ighj3			
ENSMUSG00000070526	ENSMUST00000094339	Peg12	27412	NM_013788	NP_038816
ENSMUSG00000094311	ENSMUST00000179279	Rfpl4b	215919	NM_001177783	NP_001171254
ENSMUSG00000027713	ENSMUST00000029268	1810062G17Rik	72282	NM_028183	NP_082459
ENSMUSG00000076621	ENSMUST00000103430	Ighj1			
ENSMUSG00000094028	ENSMUST00000179520	Ighd4-1			
ENSMUSG00000094552	ENSMUST00000179883	Ighd3-2			
ENSMUSG00000095061	ENSMUST00000177638	E030018B13Rik	381994	NM_001256311	NP_001243240
ENSMUSG00000095656	ENSMUST00000180001	Ighd2-8			
ENSMUSG00000094957	ENSMUST00000178815	Ighd5-5			
ENSMUSG00000094057	ENSMUST00000177965	Ighd2-7			
ENSMUSG00000094268	ENSMUST00000178909	Ighd5-8			
ENSMUSG00000096884	ENSMUST00000177646	Ighd5-4			
ENSMUSG00000096250	ENSMUST00000178230	Ighd2-6			
ENSMUSG00000095592	ENSMUST00000178483	Ighd5-7			
ENSMUSG00000093876	ENSMUST00000179262	Ighd5-3			
ENSMUSG00000095897	ENSMUST00000178549	Ighd2-5			
ENSMUSG00000096396	ENSMUST00000179166	Ighd5-2			
ENSMUSG00000095444	ENSMUST00000179560	Ighd2-4			
ENSMUSG00000096568	ENSMUST00000177839	Ighd2-3			
ENSMUSG00000076630	ENSMUST00000103439	Ighd1-1			
ENSMUSG00000093818	ENSMUST00000180266	Ighd3-1			
ENSMUSG00000020062	ENSMUST00000020255	Slc5a8	216225	NM_145423	NP_663398
ENSMUSG00000052271	ENSMUST00000060747	Bhlha15	17341	NM_010800	NP_034930
ENSMUSG00000076665	ENSMUST00000103474	Ighv7-1			
ENSMUSG00000073909	ENSMUST00000098155	Or56b34	259161	NM_001011533	NP_001011533
ENSMUSG00000033578	ENSMUST00000037687	Tmem35a	67564	NM_026239	NP_080515
ENSMUSG00000103770	ENSMUST00000115659	Pcdha9	192161	NM_138661	NP_619602
ENSMUSG00000094102	ENSMUST00000103472	Ighv9-2			
ENSMUSG00000096459	ENSMUST00000103473	Ighv9-3			
ENSMUSG00000076652	ENSMUST00000103461	Ighv7-3			
ENSMUSG00000111239	ENSMUST00000216129	Or4a75	258787	NM_146791	NP_667002
ENSMUSG00000095554	ENSMUST00000103501	Ighv1-16			
ENSMUSG00000054117	ENSMUST00000066949	Zdhhc25	70073	NM_027306	NP_081582
ENSMUSG00000057592	ENSMUST00000073415	Vmn1r48	113845	NM_053218	NP_444448
ENSMUSG00000007877	ENSMUST00000008021	Tcap	21393	NM_011540	NP_035670
ENSMUSG00000053863	ENSMUST00000066207	Mepe	94111	NM_053172	NP_444402
ENSMUSG00000096672	ENSMUST00000103534	Ighv1-63			
ENSMUSG00000057697	ENSMUST00000076086	Vmn1r53	113853	NM_053226	NP_444456
ENSMUSG00000094940	ENSMUST00000103551	Ighv1-84			
ENSMUSG00000051209	ENSMUST00000053970	Gpr119	236781	NM_181751	NP_861416
ENSMUSG00000020846	ENSMUST00000021207	Rflnb	76566	NM_029658	NP_083934
ENSMUSG00000006948	ENSMUST00000007161	Klk4	56640	NM_019928	NP_064312
ENSMUSG00000086545	ENSMUST00000142268	Lrrc3c	192852	NM_001195544	NP_001182473
ENSMUSG00000051732	ENSMUST00000063219	Pabpc2	18459	NM_011033	NP_035163
ENSMUSG00000074676	ENSMUST00000099200	Foxs1	14239	NM_010226	NP_034356
ENSMUSG00000063133	ENSMUST00000078835	Klk1b1	16623	NM_010645	NP_034775
ENSMUSG00000073574	ENSMUST00000097591	Grxcr2	332309	NM_001033426	NP_001028598
ENSMUSG00000059042	ENSMUST00000081399	Klk1b9	13648	NM_010116	NP_034246
ENSMUSG00000038327	ENSMUST00000075515	Serpinb9f	20709	NM_183197	NP_899020
ENSMUSG00000044485	ENSMUST00000007156	Klk1b11	16613	NM_010640	NP_034770
ENSMUSG00000063177	ENSMUST00000079859	Klk1b27	16619	NM_020268	NP_064664
ENSMUSG00000060177	ENSMUST00000077528	Klk1b22	13646	NM_010114	NP_034244
ENSMUSG00000034384	ENSMUST00000086795	Barhl2	104382	NM_001005477	NP_001005477
ENSMUSG00000042248	ENSMUST00000049178	Cyp2c37	13096	NM_010001	NP_034131
ENSMUSG00000045954	ENSMUST00000051572	Cavin2	20324	NM_138741	NP_620080
ENSMUSG00000042816	ENSMUST00000054738	Gpr151	240239	NM_181543	NP_853521
ENSMUSG00000047819	ENSMUST00000062623	Tigd4	403175	NM_207278	NP_997161
ENSMUSG00000045521	ENSMUST00000055374	Tssk2	22115	NM_009436	NP_033462
ENSMUSG00000047565	ENSMUST00000052910	Acot10	64833	NM_022816	NP_073727
ENSMUSG00000101959	ENSMUST00000189788	Ldhal6b	106557	NM_175349	NP_780558
ENSMUSG00000116179	ENSMUST00000073468	Or5ae1	258411	NM_146416	NP_666528
ENSMUSG00000043811	ENSMUST00000059589	Rtn4r	65079	NM_022982	NP_075358
ENSMUSG00000046518	ENSMUST00000061035	Ferd3l	114712	NM_033522	NP_277057
ENSMUSG00000042041	ENSMUST00000048482	2010003K11Rik	69861	NM_027237	NP_081513
ENSMUSG00000022055	ENSMUST00000022639	Nefl	18039	NM_010910	NP_035040
ENSMUSG00000045509	ENSMUST00000056130	Gpr150	238725	NM_175495	NP_780704
ENSMUSG00000048355	ENSMUST00000057625	Arxes1	76219	NM_029541	NP_083817
ENSMUSG00000062426	ENSMUST00000077210	Or14a258	258089	NM_001011828	NP_001011828
ENSMUSG00000062042	ENSMUST00000078588	Or14a256	257904	NM_001011750	NP_001011750
ENSMUSG00000021718	ENSMUST00000022232	Nt5el	66763	NM_025751	NP_080027
ENSMUSG00000061974	ENSMUST00000079639	Cldn24	100039801	NM_001111318	NP_001104788
ENSMUSG00000054136	ENSMUST00000066991	Adm2	223780	NM_182928	NP_891558
ENSMUSG00000092305	ENSMUST00000134550	Prps1l1	75456	NM_029294	NP_083570
ENSMUSG00000067199	ENSMUST00000087155	Frat1	14296	NM_008043	NP_032069
ENSMUSG00000047604	ENSMUST00000059231	Frat2	212398	NM_177603	NP_808271
ENSMUSG00000029819	ENSMUST00000031843	Npy	109648	NM_023456	NP_075945
ENSMUSG00000054408	ENSMUST00000067476	Spcs3	76687	NM_029701	NP_083977
ENSMUSG00000031518	ENSMUST00000033917	Spata4	69281	NM_133711	NP_598472
ENSMUSG00000036144	ENSMUST00000041183	Meox2	17286	NM_008584	NP_032610
ENSMUSG00000078157	ENSMUST00000104962	Fem1al	216622	NM_176829	NP_789799
ENSMUSG00000073894	ENSMUST00000098135	Rbmxl2	76572	NM_029660	NP_083936
ENSMUSG00000045493	ENSMUST00000108878	Bhlhe23	140489	NM_080641	NP_542372
ENSMUSG00000109941	ENSMUST00000210390	Exosc6	72544	NM_028274	NP_082550
ENSMUSG00000044988	ENSMUST00000058610	Ucn3	83428	NM_031250	NP_112540
ENSMUSG00000071169	ENSMUST00000095436	Defb46	574081	NM_001025351	NP_001020522
ENSMUSG00000049892	ENSMUST00000062405	Rasd1	19416	NM_009026	NP_033052
ENSMUSG00000031471	ENSMUST00000033854	Defb8	244334	NM_153108	NP_694748
ENSMUSG00000037790	ENSMUST00000047851	Defb7	246080	NM_139220	NP_631966
ENSMUSG00000044220	ENSMUST00000057178	Nkx2-3	18089	NM_008699	NP_032725
ENSMUSG00000045267	ENSMUST00000057633	Tas2r119	57254	NM_020503	NP_065249
ENSMUSG00000108995	ENSMUST00000208296	Or5p61	258041	NM_001011810	NP_001011810
ENSMUSG00000096068	ENSMUST00000072035	Or5p62	258489	NM_146496	NP_666707
ENSMUSG00000109497	ENSMUST00000079865	Or5p67	258490	NM_146497	NP_666708
ENSMUSG00000093980	ENSMUST00000080106	Or5p68	258307	NM_146310	NP_666422
ENSMUSG00000074443	ENSMUST00000098897	Defa22	382059	NM_207658	NP_997541
ENSMUSG00000074440	ENSMUST00000098893	Defa3	13237	NM_007850	NP_031876
ENSMUSG00000061000	ENSMUST00000080014	Or5p79	258738	NM_146743	NP_666954
ENSMUSG00000042433	ENSMUST00000044806	Dnaaf6	331537	NM_177921	NP_808589
ENSMUSG00000070797	ENSMUST00000094794	Psg27	545925	NM_001037168	NP_001032245
ENSMUSG00000066241	ENSMUST00000084754	Or10a48	258721	NM_146726	NP_666937
ENSMUSG00000074359	ENSMUST00000057810	Psg23	56868	NM_020261	NP_064657
ENSMUSG00000094461	ENSMUST00000072974	Or8b36	258414	NM_146419	NP_666531
ENSMUSG00000096424	ENSMUST00000081985	Or8b38	257885	NM_001011739	NP_001011739
ENSMUSG00000095066	ENSMUST00000084042	Defa20	68009	NM_183268	NP_899091
ENSMUSG00000064213	ENSMUST00000080533	Defa24	503491	NM_001024225	NP_001019396
ENSMUSG00000044743	ENSMUST00000054162	Defb10	246085	NM_139225	NP_631971
ENSMUSG00000058052	ENSMUST00000076786	Defb35	246084	NM_139224	NP_631970
ENSMUSG00000079112	ENSMUST00000110741	Fam90a1a	97476	NM_001081662	NP_001075131
ENSMUSG00000110991	ENSMUST00000215139	Olfr908	258872		
ENSMUSG00000055691	ENSMUST00000069417	Gja6	414089	NM_001001496	NP_001001496
ENSMUSG00000044243	ENSMUST00000056184	Bhlha9	320522	NM_177182	NP_796156
ENSMUSG00000106668	ENSMUST00000199490	Iglj1			
ENSMUSG00000106405	ENSMUST00000200074	Iglj3p			
ENSMUSG00000105231	ENSMUST00000200211	Iglj3			
ENSMUSG00000106039	ENSMUST00000197046	Iglc4			
ENSMUSG00000105066	ENSMUST00000198313	Iglj4			
ENSMUSG00000104975	ENSMUST00000197969	Iglj2			
ENSMUSG00000047667	ENSMUST00000104874	Or8d1	18324	NM_146783	NP_666994
ENSMUSG00000049972	ENSMUST00000058605	Skint9	329918	NM_177864	NP_808532
ENSMUSG00000055811	ENSMUST00000069549	Cldn17	239931	NM_181490	NP_852467
ENSMUSG00000071471	ENSMUST00000095934	Krtap26-1	69533	NM_027105	NP_081381
ENSMUSG00000056350	ENSMUST00000060494	Krtap13-1	268905	NM_183189	NP_899012
ENSMUSG00000116636	ENSMUST00000232664	Krtap13-24			
ENSMUSG00000060469	ENSMUST00000075284	Krtap19-3	77918	NM_130857	NP_570927
ENSMUSG00000079579	ENSMUST00000114682	Gm6760	627470	NM_001177377	NP_001170848
ENSMUSG00000058172	ENSMUST00000076906	Krtap6-1	16700	NM_010672	NP_034802
ENSMUSG00000068074	ENSMUST00000089105	Krtap6-7	100040214	NM_001270487	NP_001257416
ENSMUSG00000068068	ENSMUST00000089098	Krtap20-22	102637417,115488619		
ENSMUSG00000025288	ENSMUST00000026325	4933436I01Rik	66780	NM_025763	NP_080039
ENSMUSG00000079519	ENSMUST00000114026	Gm14743	236874	NM_001126321	NP_001119793
ENSMUSG00000035651	ENSMUST00000035626	4930480E11Rik	74910	NM_001177966	NP_001171437
ENSMUSG00000066071	ENSMUST00000084343	Cyp4a12a	277753	NM_177406	NP_803125
ENSMUSG00000055194	ENSMUST00000054716	Actbl2	238880	NM_175497	NP_780706
ENSMUSG00000078597	ENSMUST00000094887	Cyp4a12b	13118	NM_172306	NP_758510
ENSMUSG00000061923	ENSMUST00000081966	Odf1	18285	NM_008757	NP_032783
ENSMUSG00000075543	ENSMUST00000100433	Urad	231903	NM_001039678	NP_001034767
ENSMUSG00000020295	ENSMUST00000020535	Hbq1a	216635	NM_175000	NP_778165
ENSMUSG00000070298	ENSMUST00000093837	Trcg1	541610	NM_001014398	NP_001014420
ENSMUSG00000040808	ENSMUST00000038769	S100g	12309	NM_009789	NP_033919
ENSMUSG00000067519	ENSMUST00000087818	Or5an1c	258683	NM_146688	NP_666899
ENSMUSG00000096708	ENSMUST00000080801	Or5b119	258298	NM_146301	NP_666413
ENSMUSG00000056858	ENSMUST00000074221	Or9i1	258793	NM_146797	NP_667008
ENSMUSG00000092342	ENSMUST00000174742	Esp31	100126768	NM_001177586	NP_001171057
ENSMUSG00000096697	ENSMUST00000178532	Esp23	100126779	NM_001177582	NP_001171053
ENSMUSG00000094024	ENSMUST00000179848	Esp18	100126774	NM_001244763	NP_001231692
ENSMUSG00000096345	ENSMUST00000178037	Esp16	100043300	NM_001255977	NP_001242906
ENSMUSG00000040258	ENSMUST00000095266	Nxph4	104080	NM_183297	NP_899120
ENSMUSG00000009588	ENSMUST00000009732	St6galnac1	20445	NM_011371	NP_035501
ENSMUSG00000025433	ENSMUST00000026499	Crisp3	11572	NM_009639	NP_033769
ENSMUSG00000025431	ENSMUST00000026498	Crisp1	11571	NM_009638	NP_033768
ENSMUSG00000073747	ENSMUST00000097849	Zpld2	665186	NM_001080712	NP_001074181
ENSMUSG00000044772	ENSMUST00000061045	Sntn	218739	NM_177624	NP_808292
ENSMUSG00000035454	ENSMUST00000047945	Samt3	73495	NM_028554	NP_082830
ENSMUSG00000054052	ENSMUST00000077530	Rdh19	216453	NM_147222	NP_671755
ENSMUSG00000079513	ENSMUST00000113958	Ppp4r3c2	245509	NM_001085511	NP_001078980
ENSMUSG00000085139	ENSMUST00000135687	Sertm2	319764	NM_001354493	NP_001341422
ENSMUSG00000094861	ENSMUST00000063726	Mageb6b1	278167	NM_001114678	NP_001108150
ENSMUSG00000057805	ENSMUST00000078832	1700084M14Rik			
ENSMUSG00000004821	ENSMUST00000004943	Tmed11	67366	NM_026109	NP_080385
ENSMUSG00000027581	ENSMUST00000103045	Stmn3	20262	NM_009133	NP_033159
ENSMUSG00000045414	ENSMUST00000113028	Dipk2a	68861	NM_001033145	NP_001028317
ENSMUSG00000025929	ENSMUST00000027061	Il17a	16171	NM_010552	NP_034682
ENSMUSG00000068522	ENSMUST00000090025	Aard	239435	NM_175503	NP_780712
ENSMUSG00000051456	ENSMUST00000054650	Hspb3	56534	NM_019960	NP_064344
ENSMUSG00000022315	ENSMUST00000037240	Slc30a8	239436	NM_172816	NP_766404
ENSMUSG00000091771	ENSMUST00000172203	Vmn2r103	627636	NM_001104565	NP_001098035
ENSMUSG00000033383	ENSMUST00000038730	Rtp1	239766	NM_001004151	NP_001004151
ENSMUSG00000071276	ENSMUST00000095637	Fpr-rs7	321021		
ENSMUSG00000047654	ENSMUST00000050373	Tssk6	83984	NM_032004	NP_114393
ENSMUSG00000091539	ENSMUST00000165255	Vmn1r238	100312476	NM_001167539	NP_001161011
ENSMUSG00000060701	ENSMUST00000071189	Fpr-rs3	14290	NM_008040	NP_032066
ENSMUSG00000110332	ENSMUST00000209208	Gm19935			
ENSMUSG00000079440	ENSMUST00000113270	Alpi	76768	NM_001081082	NP_001074551
ENSMUSG00000020671	ENSMUST00000021001	Rab10	19325	NM_016676	NP_057885
ENSMUSG00000095525	ENSMUST00000086492	Or7g12	258074	NM_001011823	NP_001011823
ENSMUSG00000024245	ENSMUST00000025092	Tmem178	68027	NM_026516	NP_080792
ENSMUSG00000100626	ENSMUST00000188439	H2al1a	100042922	NM_001111037	NP_001104507
ENSMUSG00000096097	ENSMUST00000178806	H2al1c	100042929	NM_001242949	NP_001229878
ENSMUSG00000094904	ENSMUST00000178595	H2al1d	100042931	NM_001242950	NP_001229879
ENSMUSG00000095413	ENSMUST00000178979	H2al1e	547160	NM_001025260	NP_001020431
ENSMUSG00000095655	ENSMUST00000179004	H2al1f	100042939	NM_001242951	NP_001229880
ENSMUSG00000095662	ENSMUST00000179859	H2al1g	100042943	NM_001242952	NP_001229881
ENSMUSG00000095445	ENSMUST00000164729	H2al1i	100042946	NM_001242954	NP_001229883
ENSMUSG00000069038	ENSMUST00000091180	H2al1j	236663	NM_001114529	NP_001108001
ENSMUSG00000050803	ENSMUST00000062248	Or7e173	258551	NM_146558	NP_666769
ENSMUSG00000061457	ENSMUST00000073122	Or7h8	258905	NM_146903	NP_667114
ENSMUSG00000101113	ENSMUST00000190233	1700025B11Rik			
ENSMUSG00000056423	ENSMUST00000070531	Uts2b	224065	NM_198166	NP_937809
ENSMUSG00000073730	ENSMUST00000073179	Ppp1r14bl	66755	NM_025746	NP_080022
ENSMUSG00000058921	ENSMUST00000078748	Slc10a5	241877	NM_001010834	NP_001010834
ENSMUSG00000002930	ENSMUST00000052827	Ppp1r17	19051	NM_011153	NP_035283
ENSMUSG00000075402	ENSMUST00000100179	Krt76	77055	NM_001033177	NP_001028349
ENSMUSG00000043932	ENSMUST00000050385	Klri2	320407	NM_177155	NP_796129
ENSMUSG00000059668	ENSMUST00000023797	Krt4	16682	NM_008475	NP_032501
ENSMUSG00000040138	ENSMUST00000040134	Ndp	17986	NM_010883	NP_035013
ENSMUSG00000078520	ENSMUST00000024200	Cela3a	242711	NM_001126318	NP_001119790
ENSMUSG00000024366	ENSMUST00000025224	Gfra3	14587	NM_010280	NP_034410
ENSMUSG00000053389	ENSMUST00000065781	Tas2r107	387342	NM_199154	NP_954605
ENSMUSG00000057754	ENSMUST00000076756	Tas2r106	387341	NM_207016	NP_996899
ENSMUSG00000061977	ENSMUST00000072404	Tas2r104	387340	NM_207011	NP_996894
ENSMUSG00000063478	ENSMUST00000080619	Tas2r114	387346	NM_207019	NP_996902
ENSMUSG00000068149	ENSMUST00000089246	Tex13c3	278255	NM_207524	NP_997407
ENSMUSG00000054364	ENSMUST00000067384	Rhob	11852	NM_007483	NP_031509
ENSMUSG00000046546	ENSMUST00000059078	Fam43a	224093	NM_177632	NP_808300
ENSMUSG00000114755	ENSMUST00000058004	Galr3	14429	NM_015738	NP_056553
ENSMUSG00000078280	ENSMUST00000105077	Tas2r122	630845	NM_001039128	NP_001034217
ENSMUSG00000060412	ENSMUST00000076150	Tas2r124	387351	NM_207026	NP_996909
ENSMUSG00000056901	ENSMUST00000069268	Tas2r102	387339	NM_199153	NP_954604
ENSMUSG00000053217	ENSMUST00000065532	Tas2r136	353165	NM_181276	NP_851793
ENSMUSG00000026735	ENSMUST00000028068	Ptf1a	19213	NM_018809	NP_061279
ENSMUSG00000057381	ENSMUST00000071696	Tas2r123	353167	NM_207025	NP_996908
ENSMUSG00000030194	ENSMUST00000032315	Tas2r116	112408	NM_053212	NP_444442
ENSMUSG00000062952	ENSMUST00000082014	Tas2r110	387344	NM_199155	NP_954606
ENSMUSG00000056926	ENSMUST00000079035	Tas2r113	387345	NM_207018	NP_996901
ENSMUSG00000062528	ENSMUST00000067539	Tas2r109	387343	NM_207017	NP_996900
ENSMUSG00000030196	ENSMUST00000032317	Tas2r103	667992	NM_053211	NP_444441
ENSMUSG00000094624	ENSMUST00000179874	Gm4836	22526	NM_009529	NP_033555
ENSMUSG00000096152	ENSMUST00000079099	Vmn1r240	620401	NM_001167148	NP_001160620
ENSMUSG00000096164	ENSMUST00000098747	Vmn1r93	404290	NM_207547	NP_997430
ENSMUSG00000094011	ENSMUST00000164526	Vmn1r94	620537	NM_001166723	NP_001160195
ENSMUSG00000094735	ENSMUST00000168984	Vmn1r95	100312475	NM_001167538	NP_001161010
ENSMUSG00000094298	ENSMUST00000169774	Vmn1r241	620574	NM_001167153	NP_001160625
ENSMUSG00000094757	ENSMUST00000168580	Vmn1r242	100043523	NM_001167151	NP_001160623
ENSMUSG00000095745	ENSMUST00000172989	Vmn1r243	100042964	NM_001167158	NP_001160630
ENSMUSG00000095806	ENSMUST00000105209	Vmn1r244	435949	NM_001166713	NP_001160185
ENSMUSG00000096386	ENSMUST00000177815	Vmn1r100	100043536	NM_001166844	NP_001160316
ENSMUSG00000094545	ENSMUST00000164245	Vmn1r101	100042968	NM_001166836	NP_001160308
ENSMUSG00000094762	ENSMUST00000098744	Gm10670	100042971	NM_001167161	NP_001160633
ENSMUSG00000096663	ENSMUST00000163461	Vmn1r103	667129	NM_001166737	NP_001160209
ENSMUSG00000096903	ENSMUST00000169689	Vmn1r104	667135	NM_001166738	NP_001160210
ENSMUSG00000096761	ENSMUST00000173886	Vmn1r245	435946	NM_001167146	NP_001160618
ENSMUSG00000095837	ENSMUST00000174364	Vmn1r246	100042976	NM_001167163	NP_001160635
ENSMUSG00000095275	ENSMUST00000179079	Vmn1r107	673977	NM_001166759	NP_001160231
ENSMUSG00000095768	ENSMUST00000179511	Vmn1r111	667292	NM_001166746	NP_001160218
ENSMUSG00000094284	ENSMUST00000174538	Vmn1r112	100043569	NM_001166847	NP_001160319
ENSMUSG00000094085	ENSMUST00000098737	Vmn1r114	100042996	NM_001166837	NP_001160309
ENSMUSG00000091435	ENSMUST00000169374	Vmn1r115	667273	NM_001166745	NP_001160217
ENSMUSG00000095973	ENSMUST00000164288	Vmn1r116	667268	NM_001166744	NP_001160216
ENSMUSG00000096737	ENSMUST00000166937	Vmn1r117	667262	NM_001166743	NP_001160215
ENSMUSG00000094589	ENSMUST00000172322	Vmn1r118	667259	NM_001166742	NP_001160214
