# Gene IDs passing splice junction and TSS checks filter
# Total: 786
# Note: 40 gene IDs had multiple rows that were merged
ENSG00000184351	ENST00000390689	KRTAP19-1	337882	NM_181607	NP_853638
ENSG00000244025	ENST00000334063	KRTAP19-3	337970	NM_181609	NP_853640
ENSG00000186967	ENST00000334058	KRTAP19-4	337971	NM_181610	NP_853641
ENSG00000186977	ENST00000334151	KRTAP19-5	337972	NM_181611	NP_853642
ENSG00000186925	ENST00000334046	KRTAP19-6	337973	NM_001303120,NM_181612	NP_001290049,NP_853643
ENSG00000244362	ENST00000334849	KRTAP19-7	337974	NM_181614	NP_853645
ENSG00000186924	ENST00000334680	KRTAP22-1	337979	NM_181620	NP_853651
ENSG00000244624	ENST00000334664	KRTAP20-1	337975	NM_181615	NP_853646
ENSG00000206105	ENST00000382828	KRTAP20-4	100151643	NM_001350977	NP_001337906
ENSG00000206104	ENST00000382826	KRTAP20-3	337985	NM_001128077	NP_001121549
ENSG00000231068	ENST00000444335	KRTAP21-3	100288323	NM_001164435	NP_001157907
ENSG00000187026	ENST00000333892	KRTAP21-2	337978	NM_181617	NP_853648
ENSG00000187005	ENST00000335093	KRTAP21-1	337977	NM_181619	NP_853650
ENSG00000186980	ENST00000334160	KRTAP23-1	337963	NM_181624	NP_853655
ENSG00000240432	ENST00000390690	KRTAP13-3	337960	NM_181622	NP_853653
ENSG00000171864	ENST00000305817	PRND	23627	NM_012409	NP_036541
ENSG00000196406	ENST00000370515	SPANXD	64648	NM_032417	NP_115793
ENSG00000183631	ENST00000371125	PRR32	100130613	NM_001122716	NP_001116188
ENSG00000235699	ENST00000438525	CXorf51B	100133053	NM_001244892	NP_001231821
ENSG00000186930	ENST00000334897	KRTAP6-2	337967	NM_181604	NP_853635
ENSG00000198889	ENST00000371126	DCAF12L1	139170	NM_178470	NP_848565
ENSG00000103241	ENST00000262426	FOXF1	2294	NM_001451	NP_001442
ENSG00000155961	ENST00000369454	RAB39B	116442	NM_171998	NP_741995
ENSG00000186009	ENST00000335288	ATP4B	496	NM_000705	NP_000696
ENSG00000204019	ENST00000371894	CT83	203413	NM_001017978	NP_001017978
ENSG00000203926	ENST00000370518	SPANXA2	728712	NM_145662	NP_663695
ENSG00000164400	ENST00000296871	CSF2	1437	NM_000758	NP_000749
ENSG00000189169	ENST00000400365	KRTAP10-12	386685	NM_198699	NP_941972
ENSG00000222028	ENST00000408907	PSMB11	122706	NM_001099780	NP_001093250
ENSG00000281991	ENST00000615541	TMEM265	100862671	NM_001256829	NP_001243758
ENSG00000044012	ENST00000372581	GUCA2B	2981	NM_007102	NP_009033
ENSG00000286224	ENST00000652508		128092249	NM_001414902	NP_001401831
ENSG00000163114	ENST00000295266	PDHA2	5161	NM_005390	NP_005381
ENSG00000277150	ENST00000622749	F8A3	474384	NM_001007524	NP_001007525
ENSG00000175718	ENST00000424776	RBMXL3	139804	NM_001145346	NP_001138818
ENSG00000283463	ENST00000457775	HSFX4	101927685	NM_001351114	NP_001338043
ENSG00000175311	ENST00000311620	ANKS4B	257629	NM_145865	NP_665872
ENSG00000186458	ENST00000382376	DEFB132	400830	NM_207469	NP_997352
ENSG00000186766	ENST00000388920	FOXI2	399823	NM_207426	NP_997309
ENSG00000254636	ENST00000528446	ARMS2	387715	NM_001099667	NP_001093137
ENSG00000278889	ENST00000341959	OR2S2	56656	NM_019897	NP_063950
ENSG00000112378	ENST00000421351	PERP	64065	NM_022121	NP_071404
ENSG00000262628	ENST00000575751	OR1D5	653166,8386	NM_003552,NM_014566	NP_003543,NP_055381
ENSG00000182154	ENST00000371443	MRPL41	64975	NM_032477	NP_115866
ENSG00000136897	ENST00000374865	MRPL50	54534	NM_019051	NP_061924
ENSG00000176246	ENST00000315683	OR4L1	122742	NM_001004717	NP_001004717
ENSG00000176219	ENST00000315519	OR11H6	122748	NM_001004480	NP_001004480
ENSG00000155858	ENST00000286307	LSM11	134353	NM_173491	NP_775762
ENSG00000197353	ENST00000359228	LYPD2	137797	NM_205545	NP_991108
ENSG00000213714	ENST00000371325	FAM209B	388799	NM_001013646	NP_001013668
ENSG00000126233	ENST00000246515	SLURP1	57152	NM_020427	NP_065160
ENSG00000120055	ENST00000625129	C10orf95	79946	NM_001363580	NP_001350509
ENSG00000185294	ENST00000329196	SPPL2C	162540	NM_175882	NP_787078
ENSG00000181803	ENST00000320704	OR6S1	341799	NM_001001968	NP_001001968
ENSG00000181552	ENST00000326783	EDDM3B	64184	NM_022360	NP_071755
ENSG00000181778	ENST00000377311	TMEM252	169693	NM_153237	NP_694969
ENSG00000214285	ENST00000398023	NPS	594857	NM_001030013	NP_001025184
ENSG00000189037	ENST00000339042	DUSP21	63904	NM_022076	NP_071359
ENSG00000182393	ENST00000333625	IFNL1	282618	NM_172140	NP_742152
ENSG00000206422	ENST00000383467	LRRC30	339291	NM_001105581	NP_001099051
ENSG00000168875	ENST00000306087	SOX14	8403	NM_004189	NP_004180
ENSG00000101441	ENST00000217423	CST4	1472	NM_001899	NP_001890
ENSG00000168634	ENST00000305479	WFDC13	164237	NM_172005	NP_742002
ENSG00000183246	ENST00000433039	RIMBP3C	150221	NM_001128633	NP_001122105
ENSG00000222018	ENST00000410005	C21orf140	101928147,102723451	NM_001282537	NP_001269466,NP_001351640
ENSG00000212938	ENST00000391624	KRTAP6-3	337968	NM_001433434	NP_001420363
ENSG00000164399	ENST00000296870	IL3	3562	NM_000588	NP_000579
ENSG00000148156	ENST00000374667	ACTL7B	10880	NM_006686	NP_006677
ENSG00000176396	ENST00000390658	EID2	163126	NM_153232	NP_694964
ENSG00000139797	ENST00000267291	RNF113B	140432	NM_178861	NP_849192
ENSG00000124657	ENST00000244623	OR2B6	26212	NM_012367	NP_036499
ENSG00000185758	ENST00000541814	CLDN24	100132463	NM_001185149	NP_001172078
ENSG00000125878	ENST00000246080	TCF15	6939	NM_004609	NP_004600
ENSG00000175646	ENST00000312511	PRM1	5619	NM_002761	NP_002752
ENSG00000165204	ENST00000277309	OR1K1	392392	NM_080859	NP_543135
ENSG00000170604	ENST00000302165	IRF2BP1	26145	NM_015649	NP_056464
ENSG00000188425	ENST00000341294	NANOS2	339345	NM_001029861	NP_001025032
ENSG00000008438	ENST00000008938	PGLYRP1	8993	NM_005091	NP_005082
ENSG00000120436	ENST00000366834	GPR31	2853	NM_005299	NP_005290
ENSG00000130538	ENST00000643195	OR11H1	81061	NM_001005239	NP_001005239
ENSG00000223496	ENST00000435634	EXOSC6	118460	NM_058219	NP_478126
ENSG00000288649	ENST00000677665	ACTL10	170487	NM_001024675	NP_001019846
ENSG00000198142	ENST00000356454	SOWAHC	65124	NM_023016	NP_075392
ENSG00000279270	ENST00000624978	OR52R1	119695	NM_001005177	NP_001005177
ENSG00000278870	ENST00000623849	OR51G1	79324	NM_001005237	NP_001005237
ENSG00000205496	ENST00000380371	OR51A2	401667	NM_001004748	NP_001004748
ENSG00000205495	ENST00000380370	OR52J3	119679	NM_001001916	NP_001001916
ENSG00000176787	ENST00000321522	OR52E2	119678	NM_001005164	NP_001005164
ENSG00000183251	ENST00000380224	OR51B4	79339	NM_033179	NP_149419
ENSG00000176239	ENST00000380219	OR51B6	390058	NM_001004750	NP_001004750
ENSG00000167360	ENST00000300778	OR51Q1	390061	NM_001004757	NP_001004757
ENSG00000181609	ENST00000322641	OR52D1	390066	NM_001005163	NP_001005163
ENSG00000187747	ENST00000345043	OR52B6	340980	NM_001005162	NP_001005162
ENSG00000181023	ENST00000317121	OR56B1	387748	NM_001005180	NP_001005180
ENSG00000184350	ENST00000389832	MRGPRE	116534	NM_001039165	NP_001034254
ENSG00000179751	ENST00000318438	SYCN	342898	NM_001080468	NP_001073937
ENSG00000186051	ENST00000334077	TAL2	6887	NM_005421	NP_005412
ENSG00000249222	ENST00000505920	ATP5MGL	267020	NM_001165877	NP_001159349
ENSG00000283755	ENST00000640559	CPHXL	105371346	NM_001355613	NP_001342542
ENSG00000086506	ENST00000199708	HBQ1	3049	NM_005331	NP_005322
ENSG00000182810	ENST00000332395	DDX28	55794	NM_018380	NP_060850
ENSG00000231396	ENST00000417945	USP17L10	100287144	NM_001256852	NP_001243781
ENSG00000233136	ENST00000457736	USP17L11	100287178,124906399,124906400,124906401,124906402,124906405,124906410,124906411,124906412,124906415,128966573,128966626	NM_001256854,NM_001421629,NM_001421630,NM_001421634,NM_001421688,NM_001421905,NM_001421913,NM_001421916,NM_001421920,NM_001421921,NM_001421923,NM_001421928	NP_001243783,NP_001408558,NP_001408559,NP_001408563,NP_001408617,NP_001408834,NP_001408842,NP_001408845,NP_001408849,NP_001408850,NP_001408852,NP_001408857
ENSG00000227551	ENST00000415041	USP17L12	100287205	NM_001256853	NP_001243782
ENSG00000232399	ENST00000429667	USP17L13	100287238	NM_001256855	NP_001243784
ENSG00000249104	ENST00000511568	USP17L17	100287327	NM_001256857	NP_001243786
ENSG00000250844	ENST00000504209	USP17L18	100287364	NM_001256859	NP_001243788
ENSG00000227140	ENST00000507227	USP17L5	728386	NM_001242329	NP_001229258
ENSG00000235780	ENST00000515574	USP17L27	124906399,124906401,124906402,124906405,124906412,128966573,728393	NM_001242330,NM_001421913,NM_001421916,NM_001421920,NM_001421921,NM_001421923,NM_001421928	NP_001229259,NP_001408842,NP_001408845,NP_001408849,NP_001408850,NP_001408852,NP_001408857
ENSG00000231051	ENST00000504543	USP17L28	124906399,124906401,124906402,124906405,124906412,128966573,728400	NM_001242331,NM_001421913,NM_001421916,NM_001421920,NM_001421921,NM_001421923,NM_001421928	NP_001229260,NP_001408842,NP_001408845,NP_001408849,NP_001408850,NP_001408852,NP_001408857
ENSG00000231637	ENST00000511681	USP17L29	124906399,124906401,124906402,124906405,124906412,128966573,128966606,128966617,128966618,128966619,128966620,128966621,728405	NM_001242332,NM_001421906,NM_001421907,NM_001421908,NM_001421910,NM_001421911,NM_001421912,NM_001421913,NM_001421916,NM_001421920,NM_001421921,NM_001421923,NM_001421928	NP_001229261,NP_001408835,NP_001408836,NP_001408837,NP_001408839,NP_001408840,NP_001408841,NP_001408842,NP_001408845,NP_001408849,NP_001408850,NP_001408852,NP_001408857
ENSG00000228856	ENST00000504104	USP17L30	124906399,124906401,124906402,124906405,124906412,128966573,728419	NM_001256867,NM_001421913,NM_001421916,NM_001421920,NM_001421921,NM_001421923,NM_001421928	NP_001243796,NP_001408842,NP_001408845,NP_001408849,NP_001408850,NP_001408852,NP_001408857
ENSG00000250745	ENST00000506151	USP17L20	100287441,124906399,124906400,124906401,124906402,124906405,124906410,124906411,124906412,124906415,128966573,128966626	NM_001256861,NM_001421629,NM_001421630,NM_001421634,NM_001421688,NM_001421905,NM_001421913,NM_001421916,NM_001421920,NM_001421921,NM_001421923,NM_001421928	NP_001243790,NP_001408558,NP_001408559,NP_001408563,NP_001408617,NP_001408834,NP_001408842,NP_001408845,NP_001408849,NP_001408850,NP_001408852,NP_001408857
ENSG00000249811	ENST00000506414	USP17L21	100287478	NM_001256862	NP_001243791
ENSG00000248933	ENST00000511280	USP17L22	100287513,124906399,124906400,124906401,124906402,124906405,124906410,124906411,124906412,128966573	NM_001256863,NM_001421629,NM_001421630,NM_001421688,NM_001421913,NM_001421916,NM_001421920,NM_001421921,NM_001421923,NM_001421928	NP_001243792,NP_001408558,NP_001408559,NP_001408617,NP_001408842,NP_001408845,NP_001408849,NP_001408850,NP_001408852,NP_001408857
ENSG00000232264	ENST00000504481	USP17L24	124906399,124906401,124906402,124906405,124906412,128966573,728369	NM_001242327,NM_001421913,NM_001421916,NM_001421920,NM_001421921,NM_001421923,NM_001421928	NP_001229256,NP_001408842,NP_001408845,NP_001408849,NP_001408850,NP_001408852,NP_001408857
ENSG00000230430	ENST00000509271	USP17L25	124906399,124906401,124906402,124906405,124906412,128966573,728373	NM_001242326,NM_001421913,NM_001421916,NM_001421920,NM_001421921,NM_001421923,NM_001421928	NP_001229255,NP_001408842,NP_001408845,NP_001408849,NP_001408850,NP_001408852,NP_001408857
ENSG00000229579	ENST00000509660	USP17L26	124906399,124906401,124906402,124906405,124906412,128966573,728379	NM_001242328,NM_001421913,NM_001421916,NM_001421920,NM_001421921,NM_001421923,NM_001421928	NP_001229257,NP_001408842,NP_001408845,NP_001408849,NP_001408850,NP_001408852,NP_001408857
ENSG00000248920	ENST00000515566	USP17L19	100287404	NM_001256860	NP_001243789
ENSG00000226650	ENST00000435029	KIF4B	285643	NM_001099293	NP_001092763
ENSG00000221821	ENST00000408925	C6orf226	441150	NM_001008739	NP_001008739
ENSG00000127366	ENST00000247883	TAS2R5	54429	NM_018980	NP_061853
ENSG00000163083	ENST00000295228	INHBB	3625	NM_002193	NP_002184
ENSG00000229292	ENST00000341750	RFPL4AL1	729974	NM_001277397	NP_001264326
ENSG00000185926	ENST00000328188	OR4C46	119749	NM_001004703	NP_001004703
ENSG00000183313	ENST00000332249	OR52L1	338751	NM_001005173	NP_001005173
ENSG00000180919	ENST00000316529	OR56B4	196335	NM_001005181	NP_001005181
ENSG00000175077	ENST00000312295	RTP1	132112	NM_153708	NP_714919
ENSG00000136514	ENST00000259030	RTP4	64108	NM_022147	NP_071430
ENSG00000203909	ENST00000370370	DPPA5	340168	NM_001025290	NP_001020461
ENSG00000203908	ENST00000370367	KHDC3L	154288	NM_001017361	NP_001017361
ENSG00000112599	ENST00000230361	GUCA1B	2979	NM_002098	NP_002089
ENSG00000139352	ENST00000266744	ASCL1	429	NM_004316	NP_004307
ENSG00000185028	ENST00000328278	LRRC14B	389257	NM_001080478	NP_001073947
ENSG00000204010	ENST00000371809	IFIT1B	439996	NM_001010987	NP_001010987
ENSG00000204542	ENST00000259870	C6orf15	29113	NM_014070	NP_054789
ENSG00000204538	ENST00000259845	PSORS1C2	170680	NM_014069	NP_054788
ENSG00000164778	ENST00000297375	EN2	2020	NM_001427	NP_001418
ENSG00000257138	ENST00000547270	TAS2R38	5726	NM_176817	NP_789787
ENSG00000170775	ENST00000303921	GPR37	2861	NM_005302	NP_005293
ENSG00000143185	ENST00000367819	XCL2	6846	NM_003175	NP_003166
ENSG00000176340	ENST00000314133	COX8A	1351	NM_004074	NP_004065
ENSG00000186881	ENST00000334726	OR13F1	138805	NM_001004485	NP_001004485
ENSG00000136839	ENST00000259362	OR13C9	286362	NM_001001956	NP_001001956
ENSG00000101438	ENST00000217420	SLC32A1	140679	NM_080552	NP_542119
ENSG00000184155	ENST00000334857	OR10J5	127385	NM_001004469	NP_001004469
ENSG00000236396	ENST00000588001	SLC35G4	646000	NM_001282300	NP_001269229
ENSG00000133937	ENST00000238558	GSC	145258	NM_173849	NP_776248
ENSG00000255582	ENST00000542433	OR10G2	26534	NM_001005466	NP_001005466
ENSG00000283697	ENST00000431993	HSFX3	101928917	NM_001323079	NP_001310008
ENSG00000204511	ENST00000376191	MCCD1	401250	NM_001011700	NP_001011700
ENSG00000175602	ENST00000312579	CCDC85B	11007	NM_006848	NP_006839
ENSG00000171794	ENST00000304477	UTF1	8433	NM_003577	NP_003568
ENSG00000237957	ENST00000439466	CT47A5	100507170,728072	NM_001080142	NP_001073611
ENSG00000136327	ENST00000258829	NKX2-8	26257	NM_014360	NP_055175
ENSG00000230594	ENST00000415858	CT47A4	100507170,728075	NM_001080143	NP_001073612
ENSG00000236126	ENST00000441330	CT47A3	100507170,728082	NM_001080144	NP_001073613
ENSG00000242362	ENST00000458218	CT47A2	100507170,728090	NM_001080145	NP_001073614
ENSG00000271321	ENST00000470691	CTAGE6	340307	NM_178561	NP_848656
ENSG00000274600	ENST00000620804	RIMBP3B	440804	NM_001128635	NP_001122107
ENSG00000175189	ENST00000309668	INHBC	3626	NM_005538	NP_005529
ENSG00000175315	ENST00000312134	CST6	1474	NM_001323	NP_001314
ENSG00000204439	ENST00000375911	C6orf47	57827	NM_021184	NP_067007
ENSG00000274183	ENST00000620016	H2AB1	474382	NM_001017990	NP_001017990
ENSG00000288722	ENST00000610495	F8A1	8263	NM_012151	NP_036283
ENSG00000176076	ENST00000372101	KCNE5	23630	NM_012282	NP_036414
ENSG00000188816	ENST00000339992	HMX2	3167	NM_005519	NP_005510
ENSG00000277858	ENST00000354514	H2AB2	474381	NM_001017991	NP_001017991
ENSG00000288709	ENST00000369505	F8A2	474383	NM_001007523	NP_001007524
ENSG00000226784	ENST00000458128	PGAM4	441531	NM_001029891	NP_001025062
ENSG00000240045	ENST00000489090	STRIT1	100507537	NM_001352129	NP_001339058
ENSG00000121053	ENST00000225371	EPX	8288	NM_000502	NP_000493
ENSG00000122728	ENST00000242310	TAF1L	138474	NM_153809	NP_722516
ENSG00000129152	ENST00000250003	MYOD1	4654	NM_002478	NP_002469
ENSG00000275793	ENST00000619918	RIMBP3	85376	NM_015672	NP_056487
ENSG00000204671	ENST00000377035	IL31	386653	NM_001014336	NP_001014358
ENSG00000171478	ENST00000304270	SPACA5B	729201	NM_001079900	NP_001073369
ENSG00000171815	ENST00000306549	PCDHB1	29930	NM_013340	NP_037472
ENSG00000164438	ENST00000296921	TLX3	30012	NM_021025	NP_066305
ENSG00000170027	ENST00000307630	YWHAG	7532	NM_012479	NP_036611
ENSG00000123165	ENST00000371124	ACTRT1	139741	NM_138289	NP_612146
ENSG00000254585	ENST00000650528	MAGEL2	54551	NM_019066	NP_061939
ENSG00000182636	ENST00000649030	NDN	4692	NM_002487	NP_002478
ENSG00000236371	ENST00000433030	CT47A1	728096	NM_001080146	NP_001073615
ENSG00000182700	ENST00000333305	IGIP	492311	NM_001007189	NP_001007190
ENSG00000204366	ENST00000375527	ZBTB12	221527	NM_181842	NP_862825
ENSG00000163888	ENST00000296238	CAMK2N2	94032	NM_033259	NP_150284
ENSG00000234438	ENST00000432196	KBTBD13	390594	NM_001101362	NP_001094832
ENSG00000172938	ENST00000309106	MRGPRD	116512	NM_198923	NP_944605
ENSG00000225805	ENST00000530210	DEFB131B	100129216	NM_001242853	NP_001229782
ENSG00000227488	ENST00000405679	GAGE12D	100132399	NM_001127199	NP_001120671
ENSG00000216649	ENST00000381698	GAGE12E	729431	NM_001098418	NP_001091888
ENSG00000224902	ENST00000381722	GAGE12H	729442	NM_001098410	NP_001091880
ENSG00000224659	ENST00000442437	GAGE12J	729396	NM_001098406	NP_001091876
ENSG00000177300	ENST00000323319	CLDN22	53842	NM_001111319	NP_001104789
ENSG00000189052	ENST00000301408	CGB5	93659	NM_033043	NP_149032
ENSG00000262664	ENST00000572195	OVCA2	124641	NM_080822	NP_543012
ENSG00000168703	ENST00000372785	WFDC12	128488	NM_080869	NP_543145
ENSG00000124157	ENST00000372769	SEMG2	6407	NM_003008	NP_002999
ENSG00000215545	ENST00000400549	DEFB116	245930	NM_001037731	NP_001032820
ENSG00000183114	ENST00000332947	FAM43B	163933	NM_207334	NP_997217
ENSG00000132703	ENST00000255040	APCS	325	NM_001639	NP_001630
ENSG00000151615	ENST00000281321	POU4F2	5458	NM_004575	NP_004566
ENSG00000223569	ENST00000456464	USP17L15	100288520	NM_001256894	NP_001243823
ENSG00000179817	ENST00000314254	MRGPRX4	117196	NM_054032	NP_473373
ENSG00000243284	ENST00000368100	VSIG8	391123	NM_001013661	NP_001013683
ENSG00000169484	ENST00000641793	OR4K14	122740	NM_001004712	NP_001004712
ENSG00000149133	ENST00000278409	OR5F1	338674	NM_003697	NP_003688
ENSG00000181761	ENST00000313472	OR8H3	390152	NM_001005201	NP_001005201
ENSG00000181752	ENST00000313447	OR8K5	219453	NM_001004058	NP_001004058
ENSG00000174957	ENST00000312298	OR5J2	282775	NM_001005492	NP_001005492
ENSG00000180475	ENST00000316770	OR10Q1	219960	NM_001004471	NP_001004471
ENSG00000176200	ENST00000313253	OR4D11	219986	NM_001004706	NP_001004706
ENSG00000172199	ENST00000302270	OR8U1	219417	NM_001005204	NP_001005204
ENSG00000279961	ENST00000623286	OR8U3	219479	NM_001004744	NP_001004744
ENSG00000150269	ENST00000279791	OR5M9	390162	NM_001004743	NP_001004743
ENSG00000181418	ENST00000421952	DDN	23109	NM_015086	NP_055901
ENSG00000237541	ENST00000374940	HLA-DQA2	3117,3118	NM_020056	NP_064440
ENSG00000185818	ENST00000423729	NAT8L	339983	NM_178557	NP_848652
ENSG00000178531	ENST00000318978	CTXN1	404217	NM_206833	NP_996664
ENSG00000136834	ENST00000259357	OR1J1	347168	NM_001004451	NP_001004451
ENSG00000239590	ENST00000340750	OR1J4	26219	NM_001004452	NP_001004452
ENSG00000165202	ENST00000297913	OR1Q1	158131	NM_012364	NP_036496
ENSG00000176269	ENST00000320901	OR4F21	441308	NM_001005504	NP_001005504
ENSG00000183260	ENST00000369916	ABHD16B	140701	NM_080622	NP_542189
ENSG00000198674	ENST00000307002	OR10G6	79490	NM_001355219	NP_001342148
ENSG00000236981	ENST00000375024	OR10G9	219870	NM_001001953	NP_001001953
ENSG00000182631	ENST00000330120	RXFP3	51289	NM_016568	NP_057652
ENSG00000179886	ENST00000504548	TIGD5	84948	NM_032862	NP_116251
ENSG00000230707	ENST00000453380	HAPSTR2	389895	NM_001271560	NP_001258489
ENSG00000177489	ENST00000320065	OR2G2	81470	NM_001001915	NP_001001915
ENSG00000177476	ENST00000320002	OR2G3	81469	NM_001001914	NP_001001914
ENSG00000179918	ENST00000478753	SEPHS2	22928	NM_012248	NP_036380
ENSG00000119138	ENST00000377126	KLF9	687	NM_001206	NP_001197
ENSG00000275379	ENST00000616365	H3C11	8354	NM_003533	NP_003524
ENSG00000168131	ENST00000303324	OR2B2	81697	NM_033057	NP_149046
ENSG00000285025	ENST00000637854	MIURF	127898561	NM_001414695	NP_001401624
ENSG00000213402	ENST00000326294	PTPRCAP	5790	NM_005608	NP_005599
ENSG00000159763	ENST00000291009	PIP	5304	NM_002652	NP_002643
ENSG00000177710	ENST00000382435	SLC35G5	83650	NM_054028	NP_473369
ENSG00000226430	ENST00000530447	USP17L7	392197	NM_001256869	NP_001243798
ENSG00000189030	ENST00000339922	VHLL	391104	NM_001004319	NP_001004319
ENSG00000170396	ENST00000302277	ZNF804A	91752	NM_194250	NP_919226
ENSG00000223611	ENST00000486479	SUPT20HL2	170067	NM_001136233	NP_001129705
ENSG00000171855	ENST00000380232	IFNB1	3456	NM_002176	NP_002167
ENSG00000137080	ENST00000380225	IFNA21	3452	NM_002175	NP_002166
